[chain] research fleet done
[chain] machine checks (all research entries, fresh liveness sweep)
856 checked, 196 flagged -> data/rework-queue.txt
[chain] generating verify jobs (round-1 outputs exist, runner skips them)
wrote 1698 verifier jobs to /Users/memfactor/Desktop/misc_repos/grokproj/pipeline/jobs-verify.jsonl
[18:57:23] fleet start: 1698 jobs, concurrency 8
[22:30:34] verify-ticketmaster-discovery-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-tibber-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-threatfox-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-thunderforest-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-ticketmaster-discovery-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:30:34] verify-tibber-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-ticketweb-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:34] verify-thunderforest-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:44] verify-threatfox-b: FAILED after 3 attempts
[22:30:50] verify-thunderforest-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:50] verify-tibber-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:50] verify-ticketmaster-discovery-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:50] verify-tibber-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:50] verify-ticketweb-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:50] verify-ticketmaster-discovery-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:51] verify-ticketweb-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:30:51] verify-thunderforest-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:00] verify-tibber-a: FAILED after 3 attempts
[22:31:00] verify-thunderforest-a: FAILED after 3 attempts
[22:31:01] verify-thunderforest-b: FAILED after 3 attempts
[22:31:07] verify-timeapi-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:07] verify-timeapi-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-ticketmaster-discovery-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-tibber-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-ticketweb-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-ticketmaster-discovery-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-ticketweb-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:07] verify-tinyurl-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:17] verify-tibber-b: FAILED after 3 attempts
[22:31:17] verify-ticketmaster-discovery-b: FAILED after 3 attempts
[22:31:17] verify-ticketmaster-discovery-a: FAILED after 3 attempts
[22:31:17] verify-ticketweb-a: FAILED after 3 attempts
[22:31:24] verify-timeapi-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:24] verify-timeapi-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:24] verify-ticketweb-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:24] verify-traccar-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:24] verify-traccar-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:24] verify-tinyurl-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:24] verify-transit-app-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:24] verify-tinyurl-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:34] verify-ticketweb-b: FAILED after 3 attempts
[22:31:40] verify-timeapi-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:40] verify-timeapi-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:41] verify-transit-app-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:41] verify-traccar-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:41] verify-traccar-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:41] verify-tinyurl-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:41] verify-transit-app-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:41] verify-tinyurl-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:50] verify-timeapi-a: FAILED after 3 attempts
[22:31:50] verify-timeapi-b: FAILED after 3 attempts
[22:31:51] verify-tinyurl-a: FAILED after 3 attempts
[22:31:57] verify-travel-advisory-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-travel-advisory-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-traccar-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-tinyurl-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-transit-app-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-traveltime-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:31:57] verify-traccar-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:31:57] verify-transit-app-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:32:07] verify-traccar-b: FAILED after 3 attempts
[22:32:07] verify-tinyurl-b: FAILED after 3 attempts
[22:32:07] verify-transit-app-a: FAILED after 3 attempts
[22:32:07] verify-traccar-a: FAILED after 3 attempts
[22:32:14] verify-trefle-a: error rc=1 (attempt 1): Error: Internal error: {
